編號	名稱	描述#材料名称不要超过4字	功能描述	類型	細分子類	圖示	音效	打開是否彈窗	職業限制	等級限制	品質	夥伴使用前提品質	堆疊數量	背包排序優先順序	天生強化等級	強化消耗比率	普通防禦	普通防禦強化值	絕技防禦	絕技防禦強化值	生命	生命強化值	普通攻擊	普通攻擊強化值	法術攻擊	法術攻擊強化值	絕技攻擊	絕技攻擊強化值	先攻值	強化先攻值係數	金幣價格	合成價格	售出價格	是否可以賣出	是否可銷毀	基礎裝備	材料	生成物品	給予金幣	給予銅幣	給予經驗	給予體力	給予聲望	給予命格	給予掉落	给予鲜花类型（1 2 3）	產出副本	下一等級卷軸	穿戴位置	通過此副本可使用直接製作功能	職業對應禮包	禮包id	是否是等級開禮包	等級開禮包(职业&等级&礼包id)	是否能批量打開（1能0不能）
30600111	5寵物試煉石	打開可獲得<font color="#fff100">5寵物試煉石</font>	5寵物試煉石禮包	4	1	30300001	0	28125	1|2|3|4|5	1	3	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110012	0	0	1
30600112	10寵物試煉石	打開可獲得<font color="#fff100">10寵物試煉石</font>	10寵物試煉石禮包	4	1	30300001	0	28125	1|2|3|4|5	1	4	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110013	0	0	1
30600113	100寵物精華	打開可獲得<font color="#fff100">100寵物精華</font>	100寵物精華禮包	4	1	30300001	0	28125	1|2|3|4|5	1	3	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110014	0	0	1
30600114	1000寵物精華	打開可獲得<font color="#fff100">1000寵物精華</font>	1000寵物精華禮包	4	1	30300001	0	28125	1|2|3|4|5	1	4	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110015	0	0	1
30600115	1萬寵物精華	打開可獲得<font color="#fff100">1萬寵物精華</font>	1萬寵物精華禮包	4	1	30300001	0	28125	1|2|3|4|5	1	5	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110016	0	0	1
30600116	20寵物原石	打開可獲得<font color="#fff100">20寵物原石</font>	20寵物原石禮包	4	1	30300001	0	28125	1|2|3|4|5	1	2	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110017	0	0	1
30600117	200寵物原石	打開可獲得<font color="#fff100">200寵物原石</font>	200寵物原石禮包	4	1	30300001	0	28125	1|2|3|4|5	1	3	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110018	0	0	1
30600118	2000寵物原石	打開可獲得<font color="#fff100">2000寵物原石</font>	2000寵物原石禮包	4	1	30300001	0	28125	1|2|3|4|5	1	4	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110019	0	0	1
30600119	寵物改名卡*1	打開可獲得<font color="#fff100">寵物改名卡*1</font>	寵物改名卡禮包	4	1	30300001	0	28125	1|2|3|4|5	1	6	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110020	0	0	0
30600120	5000天賦點	打開可獲得<font color="#fff100">5000天賦點</font>	5000天賦點禮包	4	1	30300001	0	28125	1|2|3|4|5	1	3	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110021	0	0	1
30600121	200000天賦點	打開可獲得<font color="#fff100">200000天賦點</font>	200000天賦點禮包	4	1	30300001	0	28125	1|2|3|4|5	1	5	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110022	0	0	1
30600122	5火種	打開可獲得<font color="#fff100">5火種</font>	5火種禮包	4	1	30300001	0	28125	1|2|3|4|5	1	3	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110023	0	0	1
30600123	10火種	打開可獲得<font color="#fff100">10火種</font>	10火種禮包	4	1	30300001	0	28125	1|2|3|4|5	1	4	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110024	0	0	1
30600124	100聲望	打開可獲得<font color="#fff100">100聲望</font>	100聲望禮包	4	1	30300001	0	28125	1|2|3|4|5	1	3	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110025	0	0	1
30600125	1000聲望	打開可獲得<font color="#fff100">1000聲望</font>	1000聲望禮包	4	1	30300001	0	28125	1|2|3|4|5	1	4	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110026	0	0	1
30600126	1萬聲望	打開可獲得<font color="#fff100">10000聲望</font>	1萬聲望禮包	4	1	30300001	0	28125	1|2|3|4|5	1	5	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110027	0	0	1
30600127	智天使之翼	打開可獲得<font color="#fff100">智天使之翼</font>	智天使之翼禮包	4	1	30300001	0	28124	1|2|3|4|5	1	6	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110028	0	0	1
30600128	5星座之力	打開可獲得<font color="#fff100">5星座之力</font>	5星座之力禮包	4	1	30300001	0	28125	1|2|3|4|5	1	4	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110029	0	0	1
30600129	四階力量藥劑*2	打開可獲得<font color="#fff100">四階力量藥劑*2</font>	四階力量藥劑禮包	4	1	30300001	0	28125	1|2|3|4|5	1	4	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110030	0	0	0
30600130	四階意志藥劑*2	打開可獲得<font color="#fff100">四階意志藥劑*2</font>	四階意志藥劑禮包	4	1	30300001	0	28125	1|2|3|4|5	1	4	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110031	0	0	0
30600131	四階智力藥劑*2	打開可獲得<font color="#fff100">四階智力藥劑*2</font>	四階智力藥劑禮包	4	1	30300001	0	28125	1|2|3|4|5	1	4	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110032	0	0	0
30600132	七階力量藥劑*1	打開可獲得<font color="#fff100">七階力量藥劑*1</font>	七階力量藥劑禮包	4	1	30300001	0	28124	1|2|3|4|5	1	6	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110033	0	0	0
30600133	七階意志藥劑*1	打開可獲得<font color="#fff100">七階意志藥劑*1</font>	七階意志藥劑禮包	4	1	30300001	0	28124	1|2|3|4|5	1	6	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110034	0	0	0
30600134	七階智力藥劑*1	打開可獲得<font color="#fff100">七階智力藥劑*1</font>	七階智力藥劑禮包	4	1	30300001	0	28124	1|2|3|4|5	1	6	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110035	0	0	0
30600135	完美寶石碎片*1	打開可獲得<font color="#fff100">完美寶石碎片*1</font>	完美寶石碎片禮包	4	1	30300001	0	28125	1|2|3|4|5	1	4	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110036	0	0	0
30600136	黃色徽章*300	打開可獲得<font color="#fff100">黃色徽章*300</font>	黃色徽章禮包	4	1	30300001	0	28125	1|2|3|4|5	1	5	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110037	0	0	0
30600137	獸王戒	贈送好友鮮花或使用獸人的榮耀可提升戒指經驗	爲了獸人！	1	7	30600137	0	0	1|2|3|4|5	1	5	0	1	1	1	0	0	0	0	0	700	800	0	0	0	0	0	0	700	800	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0
30600138	獸人的榮耀	使用可增加獸王戒的經驗	獸王戒升級道具	18	1	30600138	0	0	1|2|3|4|5	1	3	0	99	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30600139	獸王禮包	打開可獲得<font color="#fff100">銀幣*20000，經驗值*200,獸人的榮耀*3，一定概率獲得獸王戒</font>	獸王禮包	4	1	30300001	0	28125	1|2|3|4|5	1	5	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112001	0	0	1
30600140	獸王禮包	打開可獲得<font color="#fff100">銀幣*20000，經驗值*400,獸人的榮耀*3，一定概率獲得獸王戒</font>	獸王禮包	4	1	30300001	0	28125	1|2|3|4|5	1	5	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112002	0	0	1
30600141	獸王禮包	打開可獲得<font color="#fff100">銀幣*20000，經驗值*1000,獸人的榮耀*3，一定概率獲得獸王戒</font>	獸王禮包	4	1	30300001	0	28125	1|2|3|4|5	1	5	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112003	0	0	1
30600142	獸王禮包	打開可獲得<font color="#fff100">銀幣*50000，經驗值*3600,獸人的榮耀*3，一定概率獲得獸王戒</font>	獸王禮包	4	1	30300001	0	28125	1|2|3|4|5	1	5	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112004	0	0	1
30600143	獸王禮包	打開可獲得<font color="#fff100">銀幣*50000，經驗值*10000,獸人的榮耀*3，一定概率獲得獸王戒</font>	獸王禮包	4	1	30300001	0	28125	1|2|3|4|5	1	5	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112005	0	0	1
30600144	獸王禮包	打開可獲得<font color="#fff100">銀幣*80000，經驗值*20000,獸人的榮耀*3，一定概率獲得獸王戒</font>	獸王禮包	4	1	30300001	0	28125	1|2|3|4|5	1	5	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112006	0	0	1
30600145	獸王禮包	打開可獲得<font color="#fff100">銀幣*80000，經驗值*40000,獸人的榮耀*3，一定概率獲得獸王戒</font>	獸王禮包	4	1	30300001	0	28125	1|2|3|4|5	1	5	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112007	0	0	1
30600146	獸王禮包	打開可獲得<font color="#fff100">銀幣*100000，經驗值*100000,獸人的榮耀*5，一定概率獲得獸王戒</font>	獸王禮包	4	1	30300001	0	28125	1|2|3|4|5	1	5	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112008	0	0	1
30600147	獸王禮包	打開可獲得<font color="#fff100">銀幣*100000，經驗值*140000,獸人的榮耀*5，一定概率獲得獸王戒</font>	獸王禮包	4	1	30300001	0	28125	1|2|3|4|5	1	5	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112009	0	0	1
30600148	獸王禮包	打開可獲得<font color="#fff100">銀幣*100000，經驗值*640000,獸人的榮耀*5，一定概率獲得獸王戒</font>	獸王禮包	4	1	30300001	0	28125	1|2|3|4|5	1	5	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112010	0	0	1
30600149	獸王禮包	打開可獲得<font color="#fff100">銀幣*100000，經驗值*1000000,獸人的榮耀*5，一定概率獲得獸王戒</font>	獸王禮包	4	1	30300001	0	28125	1|2|3|4|5	1	5	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112011	0	0	1
30600150	獸王禮包	打開可獲得<font color="#fff100">銀幣*100000，經驗值*1040000,獸人的榮耀*5，一定概率獲得獸王戒</font>	獸王禮包	4	1	30300001	0	28125	1|2|3|4|5	1	5	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112012	0	0	1
30600151	獸王禮包	打開可獲得<font color="#fff100">銀幣*120000，經驗值*1080000,獸人的榮耀*5，一定概率獲得獸王戒</font>	獸王禮包	4	1	30300001	0	28125	1|2|3|4|5	1	5	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112013	0	0	1
30600152	獸王禮包	打開可獲得<font color="#fff100">銀幣*120000，經驗值*1120000,獸人的榮耀*5，一定概率獲得獸王戒</font>	獸王禮包	4	1	30300001	0	28125	1|2|3|4|5	1	5	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112014	0	0	1
30600153	獸王禮包	打開可獲得<font color="#fff100">銀幣*120000，經驗值*1140000,獸人的榮耀*5，一定概率獲得獸王戒</font>	獸王禮包	4	1	30300001	0	28125	1|2|3|4|5	1	5	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112015	0	0	1
30600154	獸王禮包	打開可獲得<font color="#fff100">銀幣*120000，經驗值*1160000,獸人的榮耀*5，一定概率獲得獸王戒</font>	獸王禮包	4	1	30300001	0	28125	1|2|3|4|5	1	5	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112016	0	0	1
30600155	獸王禮包	打開可獲得<font color="#fff100">銀幣*200000，經驗值*1180000,獸人的榮耀*5，一定概率獲得獸王戒</font>	獸王禮包	4	1	30300001	0	28125	1|2|3|4|5	1	5	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112017	0	0	1
30600156	獸王禮包	打開可獲得<font color="#fff100">銀幣*200000，經驗值*1200000,獸人的榮耀*9，一定概率獲得獸王戒</font>	獸王禮包	4	1	30300001	0	28125	1|2|3|4|5	1	5	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112018	0	0	1
30600157	獸王禮包	打開可獲得<font color="#fff100">銀幣*200000，經驗值*1240000,獸人的榮耀*9，一定概率獲得獸王戒</font>	獸王禮包	4	1	30300001	0	28125	1|2|3|4|5	1	5	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112019	0	0	1
30600158	獸王禮包	打開可獲得<font color="#fff100">銀幣*200000，經驗值*2400000,獸人的榮耀*9，一定概率獲得獸王戒</font>	獸王禮包	4	1	30300001	0	28125	1|2|3|4|5	1	5	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112020	0	0	1
30600159	獸王禮包	打開可獲得<font color="#fff100">銀幣*200000，經驗值*4000000,獸人的榮耀*9，一定概率獲得獸王戒</font>	獸王禮包	4	1	30300001	0	28125	1|2|3|4|5	1	5	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112021	0	0	1
30600160	獸王禮包	打開可獲得<font color="#fff100">銀幣*200000，經驗值*5400000,獸人的榮耀*9，一定概率獲得獸王戒</font>	獸王禮包	4	1	30300001	0	28125	1|2|3|4|5	1	5	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112022	0	0	1
30600161	獸王禮包	打開可獲得<font color="#fff100">銀幣*400000，經驗值*8800000,獸人的榮耀*9，一定概率獲得獸王戒</font>	獸王禮包	4	1	30300001	0	28125	1|2|3|4|5	1	5	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112023	0	0	1
30600162	獸王禮包	打開可獲得<font color="#fff100">銀幣*400000，經驗值*10000000,獸人的榮耀*9，一定概率獲得獸王戒</font>	獸王禮包	4	1	30300001	0	28125	1|2|3|4|5	1	5	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112024	0	0	1
30600163	獸王禮包	打開可獲得<font color="#fff100">銀幣*400000，經驗值*11600000,獸人的榮耀*9，一定概率獲得獸王戒</font>	獸王禮包	4	1	30300001	0	28125	1|2|3|4|5	1	5	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112025	0	0	1
30600164	獸王禮包	打開可獲得<font color="#fff100">銀幣*400000，經驗值*20000000,獸人的榮耀*9，一定概率獲得獸王戒</font>	獸王禮包	4	1	30300001	0	28125	1|2|3|4|5	1	5	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112026	0	0	1
30600165	獸王禮包	打開可獲得<font color="#fff100">銀幣*400000，經驗值*24000000,獸人的榮耀*9，一定概率獲得獸王戒</font>	獸王禮包	4	1	30300001	0	28125	1|2|3|4|5	1	5	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112027	0	0	1
30600166	獸王禮包	打開可獲得<font color="#fff100">銀幣*400000，經驗值*28000000,獸人的榮耀*9，一定概率獲得獸王戒</font>	獸王禮包	4	1	30300001	0	28125	1|2|3|4|5	1	5	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112028	0	0	1
30600167	獸王禮包	打開可獲得<font color="#fff100">銀幣*400000，經驗值*30000000,獸人的榮耀*9，一定概率獲得獸王戒</font>	獸王禮包	4	1	30300001	0	28125	1|2|3|4|5	1	5	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112029	0	0	1
30600168	獸王禮包	打開可獲得<font color="#fff100">銀幣*400000，經驗值*34000000,獸人的榮耀*9，一定概率獲得獸王戒</font>	獸王禮包	4	1	30300001	0	28125	1|2|3|4|5	1	5	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112030	0	0	1
30600169	獸王禮包	打開可獲得<font color="#fff100">銀幣*400000，經驗值*36000000,獸人的榮耀*9，一定概率獲得獸王戒</font>	獸王禮包	4	1	30300001	0	28125	1|2|3|4|5	1	5	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112031	0	0	1
30600170	平叛大禮包	打開可獲得<font color="#fff100">銀幣*6000，經驗值*120,1~2個獸人的榮耀</font>	平叛大禮包	4	1	30300001	0	28125	1|2|3|4|5	1	4	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112032	0	0	1
30600171	平叛大禮包	打開可獲得<font color="#fff100">銀幣*6000，經驗值*240,1~2個獸人的榮耀</font>	平叛大禮包	4	1	30300001	0	28125	1|2|3|4|5	1	4	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112033	0	0	1
30600172	平叛大禮包	打開可獲得<font color="#fff100">銀幣*6000，經驗值*600,1~2個獸人的榮耀</font>	平叛大禮包	4	1	30300001	0	28125	1|2|3|4|5	1	4	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112034	0	0	1
30600173	平叛大禮包	打開可獲得<font color="#fff100">銀幣*15000，經驗值*2160,1~2個獸人的榮耀</font>	平叛大禮包	4	1	30300001	0	28125	1|2|3|4|5	1	4	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112035	0	0	1
30600174	平叛大禮包	打開可獲得<font color="#fff100">銀幣*15000，經驗值*6000,1~2個獸人的榮耀</font>	平叛大禮包	4	1	30300001	0	28125	1|2|3|4|5	1	4	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112036	0	0	1
30600175	平叛大禮包	打開可獲得<font color="#fff100">銀幣*24000，經驗值*12000,1~2個獸人的榮耀</font>	平叛大禮包	4	1	30300001	0	28125	1|2|3|4|5	1	4	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112037	0	0	1
30600176	平叛大禮包	打開可獲得<font color="#fff100">銀幣*24000，經驗值*24000,1~2個獸人的榮耀</font>	平叛大禮包	4	1	30300001	0	28125	1|2|3|4|5	1	4	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112038	0	0	1
30600177	平叛大禮包	打開可獲得<font color="#fff100">銀幣*30000，經驗值*60000,1~2個獸人的榮耀</font>	平叛大禮包	4	1	30300001	0	28125	1|2|3|4|5	1	4	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112039	0	0	1
30600178	平叛大禮包	打開可獲得<font color="#fff100">銀幣*30000，經驗值*84000,1~2個獸人的榮耀</font>	平叛大禮包	4	1	30300001	0	28125	1|2|3|4|5	1	4	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112040	0	0	1
30600179	平叛大禮包	打開可獲得<font color="#fff100">銀幣*30000，經驗值*384000,1~2個獸人的榮耀</font>	平叛大禮包	4	1	30300001	0	28125	1|2|3|4|5	1	4	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112041	0	0	1
30600180	平叛大禮包	打開可獲得<font color="#fff100">銀幣*30000，經驗值*600000,1~2個獸人的榮耀</font>	平叛大禮包	4	1	30300001	0	28125	1|2|3|4|5	1	4	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112042	0	0	1
30600181	平叛大禮包	打開可獲得<font color="#fff100">銀幣*30000，經驗值*624000,1~2個獸人的榮耀</font>	平叛大禮包	4	1	30300001	0	28125	1|2|3|4|5	1	4	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112043	0	0	1
30600182	平叛大禮包	打開可獲得<font color="#fff100">銀幣*36000，經驗值*648000,1~2個獸人的榮耀</font>	平叛大禮包	4	1	30300001	0	28125	1|2|3|4|5	1	4	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112044	0	0	1
30600183	平叛大禮包	打開可獲得<font color="#fff100">銀幣*36000，經驗值*672000,1~2個獸人的榮耀</font>	平叛大禮包	4	1	30300001	0	28125	1|2|3|4|5	1	4	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112045	0	0	1
30600184	平叛大禮包	打開可獲得<font color="#fff100">銀幣*36000，經驗值*684000,1~2個獸人的榮耀</font>	平叛大禮包	4	1	30300001	0	28125	1|2|3|4|5	1	4	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112046	0	0	1
30600185	平叛大禮包	打開可獲得<font color="#fff100">銀幣*36000，經驗值*696000,1~2個獸人的榮耀</font>	平叛大禮包	4	1	30300001	0	28125	1|2|3|4|5	1	4	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112047	0	0	1
