編號	名稱	描述#材料名称不要超过4字	功能描述	類型	細分子類	圖示	音效	打開是否彈窗	職業限制	等級限制	品質	夥伴使用前提品質	堆疊數量	背包排序優先順序	天生強化等級	強化消耗比率	普通防禦	普通防禦強化值	絕技防禦	絕技防禦強化值	生命	生命強化值	普通攻擊	普通攻擊強化值	法術攻擊	法術攻擊強化值	絕技攻擊	絕技攻擊強化值	先攻值	強化先攻值係數	元寶價格	合成價格	售出價格	是否可以賣出	是否可銷毀	基礎裝備	材料	生成物品	給予元寶	給予銅幣	給予經驗	給予體力	給予聲望	給予命格	給予掉落	给予鲜花类型（1 2 3）	產出副本	下一等級卷軸	穿戴位置	通過此副本可使用直接製作功能	職業對應禮包	禮包id
30300921	名將之路第6日禮包	打開可獲得<font color="#fff100">功勳*1000、銅錢*700000、陣法經驗*20000</font>	黃沙百戰穿金甲！	4	1	30300001	0	28124	1|2|3|4|5	1	5	0	99	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101938
30300922	名將之路第7日禮包	打開可獲得<font color="#fff100">元寶*100、魂石*100</font>	一戰成名天下知！	4	1	30300001	0	28124	1|2|3|4|5	1	5	0	99	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101939
30300923	累計登錄1天	打開可獲得<font color="#fff100">50魂石、100萬銅錢、100功勳、10元寶、高級夥伴經驗丹*5</font>	活動禮包	4	1	30300001	0	28124	1|2|3|4|5	1	5	0	99	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101940
30300924	累計登錄2天	打開可獲得<font color="#fff100">50體力、100萬銅錢、200功勳、10元寶、高級夥伴經驗丹*5</font>	活動禮包	4	1	30300001	0	28124	1|2|3|4|5	1	5	0	99	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101941
30300925	累計登錄3天	打開可獲得<font color="#fff100">50心法、100萬銅錢、500功勳、10元寶、高級夥伴經驗丹*5</font>	活動禮包	4	1	30300001	0	28124	1|2|3|4|5	1	5	0	99	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101942
30300926	累計登錄5天	打開可獲得<font color="#fff100">50黃色令牌、100萬銅錢、1000功勳、10元寶、高級夥伴經驗丹*5</font>	活動禮包	4	1	30300001	0	28124	1|2|3|4|5	1	5	0	99	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101943
30300927	累計登錄7天	打開可獲得<font color="#fff100">50絕版隨機變身卡、500萬銅錢、2000功勳、10元寶、高級夥伴經驗丹*5</font>	活動禮包	4	1	30300001	0	28124	1|2|3|4|5	1	5	0	99	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101944
30300928	累計登錄14天	打開可獲得<font color="#fff100">50氣運點、1000萬銅錢、3000功勳、50元寶、高級夥伴經驗丹*5</font>	活動禮包	4	1	30300001	0	28124	1|2|3|4|5	1	5	0	99	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101945
30300929	演武王中王青銅禮包	打開可獲得<font color="#fff100">2000元寶</font>	活動禮包	4	1	30300001	0	28124	1|2|3|4|5	1	5	0	99	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101946
30300930	演武王中王白銀禮包	打開可獲得<font color="#fff100">2500元寶</font>	活動禮包	4	1	30300001	0	28124	1|2|3|4|5	1	5	0	99	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101947
30300931	演武王中王黃金禮包	打開可獲得<font color="#fff100">3000元寶</font>	活動禮包	4	1	30300001	0	28124	1|2|3|4|5	1	5	0	99	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101948
30300932	幫派戰冠軍坐騎禮包	打開可獲得<font color="#fff100">30天限時火麒麟</font>	活動禮包	4	1	30300001	0	28124	1|2|3|4|5	1	5	0	99	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101949
30300933	幫派戰亞軍坐騎禮包	打開可獲得<font color="#fff100">30天限時赤兔馬</font>	活動禮包	4	1	30300001	0	28124	1|2|3|4|5	1	5	0	99	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101950
30300934	三國爭霸5連勝禮包	打開可獲得<font color="#fff100">10元寶</font>	活動禮包	4	1	30300001	0	28124	1|2|3|4|5	1	5	0	99	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101951
30300935	三國爭霸10連勝禮包	打開可獲得<font color="#fff100">15元寶</font>	活動禮包	4	1	30300001	0	28124	1|2|3|4|5	1	5	0	99	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101952
30300936	三國爭霸20連勝禮包	打開可獲得<font color="#fff100">20元寶</font>	活動禮包	4	1	30300001	0	28124	1|2|3|4|5	1	5	0	99	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101953
30300937	三國爭霸30連勝禮包	打開可獲得<font color="#fff100">30元寶</font>	活動禮包	4	1	30300001	0	28124	1|2|3|4|5	1	5	0	99	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101954
30300938	三國爭霸40連勝禮包	打開可獲得<font color="#fff100">50元寶</font>	活動禮包	4	1	30300001	0	28124	1|2|3|4|5	1	5	0	99	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101955
30300939	三國爭霸50連勝禮包	打開可獲得<font color="#fff100">100元寶</font>	活動禮包	4	1	30300001	0	28124	1|2|3|4|5	1	5	0	99	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101956
30300940	世界BOSS擊殺額外獎勵	打開可獲得<font color="#fff100">50元寶</font>	活動禮包	4	1	30300001	0	28124	1|2|3|4|5	1	5	0	99	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101957
30300941	結婚禮服禮包	打開可獲得<font color="#fff100">結婚禮服</font>	在時裝坐騎里可裝備	4	1	30300941	0	28124	1|2|3|4|5	1	5	0	99	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101958
30300942	結婚喜糖	打開可獲得隨機獎勵！	結婚新人答謝來賓分發的喜糖！	4	1	30300942	0	28124	1|2|3|4|5	1	5	0	99	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101959
30300943	百年好合賀禮	打開可獲得隨機獎勵！	來賓恭賀新人贈送的賀禮！	4	1	30300943	0	28124	1|2|3|4|5	1	5	0	99	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101960
30300944	6萬銅錢	打開可獲得<font color="#fff100">6萬銅錢</font>	活動禮包	4	1	30300776	0	28125	1|2|3|4|5	1	3	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101961
30300945	5體力	打開可獲得<font color="#fff100">5體力</font>	活動禮包	4	1	30300916	0	28125	1|2|3|4|5	1	3	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101962
30300946	黃色令牌*2	打開可獲得<font color="#fff100">黃色令牌*2</font>	活動禮包	4	1	30300001	0	28125	1|2|3|4|5	1	3	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101963
30300947	黃色令牌*10	打開可獲得<font color="#fff100">黃色令牌*10</font>	活動禮包	4	1	30300001	0	28125	1|2|3|4|5	1	4	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101964
30300948	心法*50	打開可獲得<font color="#fff100">心法*50</font>	活動禮包	4	1	30300788	0	28125	1|2|3|4|5	1	4	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101965
30300949	氣運點*5	打開可獲得<font color="#fff100">氣運點*5</font>	活動禮包	4	1	30300252	0	28125	1|2|3|4|5	1	4	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101966
30300950	黃色令牌*88	打開可獲得<font color="#fff100">黃色令牌*88</font>	活動禮包	4	1	30300001	0	28125	1|2|3|4|5	1	5	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101967
30300951	元寶*888	打開可獲得<font color="#fff100">元寶*888</font>	活動禮包	4	1	30300918	0	28125	1|2|3|4|5	1	5	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101968
30300952	火雞寵物*1	打開可獲得<font color="#fff100">火雞寵物*1</font>	活動禮包	14	1	30300952	0	28125	1|2|3|4|5	1	5	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30300953	MYCARD回馈禮包	MYCARD回馈禮包	打開可獲得</font><font color="#FFFF00">11元寶，</font><font color="#ffffff">	4	1	30300001	0	28124	1|2|3|4|5	1	5	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101970
30300954	MYCARD回馈禮包	MYCARD回馈禮包	打開可獲得</font><font color="#FFFF00">107元寶，</font><font color="#ffffff">	4	1	30300001	0	28124	1|2|3|4|5	1	5	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101971
30300955	MYCARD回馈禮包	MYCARD回馈禮包	打開可獲得</font><font color="#FFFF00">銅錢*50000，陣法經驗*1000，二階武力藥劑，三階武力藥劑</font><font color="#ffffff">	4	1	30300001	0	28124	1|2|3|4|5	1	5	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101972
30300956	跨服群雄爭霸冠軍禮包	跨服群雄爭霸冠軍禮包	打開可獲得</font><font color="#FFFF00">40000聲望，4000萬銅錢，黃色令牌*100，心法點100、獲得限時火麒麟坐騎</font><font color="#ffffff">	4	1	30300001	0	28124	1|2|3|4|5	1	5	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101973
30300957	跨服群雄爭霸亞軍禮包	跨服群雄爭霸亞軍禮包	打開可獲得</font><font color="#FFFF00">30000聲望，2000萬銅錢，黃色令牌*80，心法點80</font><font color="#ffffff">	4	1	30300001	0	28124	1|2|3|4|5	1	5	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101974
30300958	跨服群雄爭霸3-4名禮包	跨服群雄爭霸精英名禮包	打開可獲得</font><font color="#FFFF00">20000聲望，2000萬銅錢，黃色令牌*60，心法点60</font><font color="#ffffff">	4	1	30300001	0	28124	1|2|3|4|5	1	5	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101975
30300959	跨服群雄爭霸5-8名禮包	跨服群雄爭霸精銳禮包	打開可獲得</font><font color="#FFFF00">10000聲望，1000萬銅錢，黃色令牌*40，心法點40</font><font color="#ffffff">	4	1	30300001	0	28124	1|2|3|4|5	1	5	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101976
30300960	跨服群雄爭霸參與禮包	跨服群雄爭霸參與禮包	打開可獲得</font><font color="#FFFF00">500萬銅錢，5000聲望，50體力</font><font color="#ffffff">	4	1	30300001	0	28124	1|2|3|4|5	1	5	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101977
30300961	群雄爭霸火麒麟禮包	群雄爭霸火麒麟禮包	打開可獲得</font><font color="#FFFF00">限時坐騎：火麒麟</font><font color="#ffffff">	4	1	30300001	0	28124	1|2|3|4|5	1	5	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101978
30300962	999朵玫瑰	50級可使用	使用后可增加對方999朵鮮花數量，獲得999點功勳	16	1	30300962	0	28125	1|2|3|4|5	50	5	0	99	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
30300963	五彩錦雞坐騎禮包	打開可獲得<font color="#fff100">五彩錦雞</font>坐騎	活動禮包	4	1	30300001	0	28124	1|2|3|4|5	1	5	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101980
30300964	傲視群雄禮包	打開可獲得傲視群雄稱號	超值禮包	4	1	30300001	0	28124	1|2|3|4|5	1	5	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101981
30300967	新春超大銅錢禮盒	恭喜發財！萬事如意！	打開可獲得<font color="#FFFF00">8880000銅錢</font>	4	1	30300148	0	28125	1|2|3|4|5	1	5	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101984
30300968	新春超大氣運點禮盒	恭喜發財！萬事如意！	打開可獲得<font color="#FFFF00">66氣運點</font>	4	1	30300148	0	28125	1|2|3|4|5	1	5	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101985
30300969	新春超大心法禮盒	恭喜發財！萬事如意！	打開可獲得<font color="#FFFF00">888心法</font>	4	1	30300148	0	28125	1|2|3|4|5	1	5	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101986
30300970	新春大銅錢禮盒	心想事成！	打開可獲得<font color="#FFFF00">1880000銅錢</font>	4	1	30300147	0	28125	1|2|3|4|5	1	4	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101987
30300971	新春大心法禮盒	心想事成！	打開可獲得<font color="#FFFF00">88心法</font>	4	1	30300147	0	28125	1|2|3|4|5	1	4	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101988
30300972	新春大令牌禮盒	心想事成！	打開可獲得<font color="#FFFF00">20黃色令牌</font>	4	1	30300147	0	28125	1|2|3|4|5	1	4	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101989
30300973	新春星宿太初禮盒	吉星高照！	打開可獲得<font color="#FFFF00">星宿太初</font>	4	1	30300146	0	28125	1|2|3|4|5	1	3	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101990
30300974	新春魂石禮盒	吉星高照！	打開可獲得<font color="#FFFF00">50魂石</font>	4	1	30300146	0	28125	1|2|3|4|5	1	3	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101991
30300975	新春星宿碎片禮盒	吉星高照！	打開可獲得<font color="#FFFF00">「星宿碎片」*1</font>	4	1	30300146	0	28125	1|2|3|4|5	1	3	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101992
30300976	新春中級銀票禮盒	新春大吉！	打開可獲得<font color="#FFFF00">中級銀票</font>	4	1	30300145	0	28125	1|2|3|4|5	1	2	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101993
30300977	新春元寶禮盒	新春大吉！	打開可獲得<font color="#FFFF00">10元寶</font>	4	1	30300145	0	28125	1|2|3|4|5	1	2	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101994
30300978	紫色新春狂歡寶箱	新春大吉！	打開可獲得<font color="#FFFF00">神秘獎勵</font>	4	1	30300839	0	28125	1|2|3|4|5	1	4	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101995
30300979	金色新春狂歡寶箱	新春大吉！	打開可獲得<font color="#FFFF00">神秘獎勵</font>	4	1	30300668	0	28125	1|2|3|4|5	1	5	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101996
30300980	黃巾步兵寶箱	擊殺黃巾步兵獲得	隨機獲得豐富獎勵	4	1	30300668	0	28125	1|2|3|4|5	1	5	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101997
30300981	黃巾騎兵寶箱	擊殺黃巾騎兵獲得	隨機獲得豐富獎勵	4	1	30300668	0	28125	1|2|3|4|5	1	5	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101998
30300982	脫胎換骨丹	使用后可更換性別	我的性別我做主！	4	1	30300982	0	28125	1|2|3|4|5	1	5	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101999
30300983	小雪人召喚卡	打開可獲得<font color="#fff100">小雪人寵物</font>	萌萌的寵物	14	1	30300983	0	28125	1|2|3|4|5	1	5	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30300984	雪橇車坐騎禮包	打開可獲得<font color="#fff100">聖誕雪橇車</font>	活動禮包	4	1	30300001	0	28124	1|2|3|4|5	1	5	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102000
30300985	1星宿碎片	打開可獲得<font color="#fff100">1星宿碎片</font>	星宿碎片禮包	4	1	30300158	0	28125	1|2|3|4|5	1	5	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102001
30300986	2星宿碎片	打開可獲得<font color="#fff101">2星宿碎片</font>	活動禮包	4	1	30300158	0	28125	1|2|3|4|5	1	5	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102002
30300987	5星宿碎片	打開可獲得<font color="#fff102">5星宿碎片</font>	活動禮包	4	1	30300158	0	28125	1|2|3|4|5	1	5	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102003
30300988	10星宿碎片	打開可獲得<font color="#fff103">10星宿碎片</font>	活動禮包	4	1	30300158	0	28125	1|2|3|4|5	1	5	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102004
30300989	20星宿碎片	打開可獲得<font color="#fff104">20星宿碎片</font>	活動禮包	4	1	30300158	0	28125	1|2|3|4|5	1	5	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102005
30300990	30星宿碎片	打開可獲得<font color="#fff105">30星宿碎片</font>	活動禮包	4	1	30300158	0	28125	1|2|3|4|5	1	5	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102006
30300991	20體力	打開可獲得<font color="#fff106">20體力</font>	活動禮包	4	1	30300916	0	28125	1|2|3|4|5	1	5	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102007
30300992	40體力	打開可獲得<font color="#fff107">40體力</font>	活動禮包	4	1	30300916	0	28125	1|2|3|4|5	1	5	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102008
30300993	100體力	打開可獲得<font color="#fff108">100體力</font>	活動禮包	4	1	30300916	0	28125	1|2|3|4|5	1	5	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102009
30300994	200體力	打開可獲得<font color="#fff109">200體力</font>	活動禮包	4	1	30300916	0	28125	1|2|3|4|5	1	5	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102010
30300995	5萬銅錢	打開可獲得<font color="#fff110">5萬銅錢</font>	活動禮包	4	1	30200001	0	28125	1|2|3|4|5	1	5	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102011
30300996	50萬銅錢	打開可獲得<font color="#fff111">50萬銅錢</font>	活動禮包	4	1	30200002	0	28125	1|2|3|4|5	1	5	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102012
30300997	100萬銅錢	打開可獲得<font color="#fff112">100萬銅錢</font>	活動禮包	4	1	30200003	0	28125	1|2|3|4|5	1	5	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102013
30300998	200萬銅錢	打開可獲得<font color="#fff113">200萬銅錢</font>	活動禮包	4	1	30200004	0	28125	1|2|3|4|5	1	5	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102014
30300999	500萬銅錢	打開可獲得<font color="#fff114">500萬銅錢</font>	活動禮包	4	1	30200004	0	28125	1|2|3|4|5	1	5	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102015
30301000	888萬銅錢	打開可獲得<font color="#fff115">888萬銅錢</font>	活動禮包	4	1	30200004	0	28125	1|2|3|4|5	1	5	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102016
30301001	1000功勳	打開可獲得<font color="#fff116">1000功勳</font>	活動禮包	4	1	30300267	0	28125	1|2|3|4|5	1	5	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102017
30301002	2000功勳	打開可獲得<font color="#fff117">2000功勳</font>	活動禮包	4	1	30300267	0	28125	1|2|3|4|5	1	5	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102018
30301003	5000功勳	打開可獲得<font color="#fff118">5000功勳</font>	活動禮包	4	1	30300267	0	28125	1|2|3|4|5	1	5	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102019
30301004	1星宿太初	打開可獲得<font color="#fff125">1星宿太初</font>	活動禮包	4	1	30300001	0	28125	1|2|3|4|5	1	5	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102020
30301005	5星宿太初	打開可獲得<font color="#fff126">5星宿太初</font>	活動禮包	4	1	30300001	0	28125	1|2|3|4|5	1	5	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102021
